JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460373.77361,10.5,,,Vis.,JNCA,B,104,107,Sky Safari 4 Pro,REFLECTOR NEWTON 180MM F7 ,,,Z,,,,V1723 Sco,CASP,STD,,,,
2460373.823640,10.659,"0,01",,V,CCT,,,,X36127AQA,,0,,Z,11.5,,,V1723 SCO,REA,STD,,,,
2460373.889676,6.717,0.013,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.245|CMAGINS=18.882|CREFMAG= 7.355|CREFERR= 0.015|KMAGINS=17.819|KREFMAG= 6.488|KREFERR= 0.012,0,1.130,Z,18.882,17.819,,PNV J17261813-3809354,VVS,STD,,,,
2460373.889745,6.776,0.013,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.273|CMAGINS=18.853|CREFMAG= 7.355|CREFERR= 0.015|KMAGINS=17.828|KREFMAG= 6.488|KREFERR= 0.012,0,1.130,Z,18.853,17.828,,PNV J17261813-3809354,VVS,STD,,,,
2460373.889861,11.418,0.015,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.301|CMAGINS=17.307|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.520|KREFMAG= 9.116|KREFERR= 0.006,0,1.130,Z,17.307,16.520,,PNV J17261813-3809354,VVS,STD,,,,
2460373.889931,11.402,0.015,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.293|CMAGINS=17.315|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.515|KREFMAG= 9.116|KREFERR= 0.006,0,1.129,Z,17.315,16.515,,PNV J17261813-3809354,VVS,STD,,,,
2460373.890081,12.667,0.009,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.639|CMAGINS=16.101|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.515|KREFMAG=10.052|KREFERR= 0.003,0,1.129,Z,16.101,15.515,,PNV J17261813-3809354,VVS,STD,,,,
2460373.890243,12.661,0.009,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.625|CMAGINS=16.093|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.505|KREFMAG=10.052|KREFERR= 0.003,0,1.129,Z,16.093,15.505,,PNV J17261813-3809354,VVS,STD,,,,
2460373.890394,8.543,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.536|CMAGINS=17.342|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.438|KREFMAG= 7.750|KREFERR= 0.006,0,1.128,Z,17.342,16.438,,PNV J17261813-3809354,VVS,STD,,,,
2460373.890475,8.529,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.518|CMAGINS=17.338|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.441|KREFMAG= 7.750|KREFERR= 0.006,0,1.128,Z,17.338,16.441,,PNV J17261813-3809354,VVS,STD,,,,
2460374.18612,10.65,0.02,,V,NLX,B,Ensemble,127,X36229AEA,PSF star removal applied to nearby bright star. Mag ave 3 measures,0,1.64,Z,,12.70,,V1723 Sco,AAVSO,STD,,,,
2460374.18904,11.70,0.02,,B,NLX,,Ensemble,127,X36229AEA,PSF removal applied to nearby bright star. Mag ave 3 measures,0,1.61,Z,,13.31,,V1723 Sco,AAVSO,STD,,,,
2460374.77324,8.55,0.07,,CV,SNU,B,127,11.5,X35920JQ,,0,1.27,Z,7.9,12.1,,V1723 Sco,,STD,,,,
2460374.88811,10.821,0.059,,V,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-8.845,0,1.096,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460374.88877,8.669,0.136,,R,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-10.973,0,1.094,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460374.88922,7.786,0.313,,I,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-10.805,0,1.093,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460374.890394,6.843,0.012,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.343|CMAGINS=18.855|CREFMAG= 7.355|CREFERR= 0.014|KMAGINS=17.828|KREFMAG= 6.488|KREFERR= 0.011,0,1.121,Z,18.855,17.828,,PNV J17261813-3809354,VVS,STD,,,,
2460374.890463,6.836,0.013,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.348|CMAGINS=18.867|CREFMAG= 7.355|CREFERR= 0.015|KMAGINS=17.828|KREFMAG= 6.488|KREFERR= 0.012,0,1.121,Z,18.867,17.828,,PNV J17261813-3809354,VVS,STD,,,,
2460374.890579,11.486,0.016,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.398|CMAGINS=17.336|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.536|KREFMAG= 9.116|KREFERR= 0.006,0,1.121,Z,17.336,16.536,,PNV J17261813-3809354,VVS,STD,,,,
2460374.890660,11.494,0.016,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.394|CMAGINS=17.324|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.541|KREFMAG= 9.116|KREFERR= 0.006,0,1.121,Z,17.324,16.541,,PNV J17261813-3809354,VVS,STD,,,,
2460374.890810,12.753,0.010,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.729|CMAGINS=16.105|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.515|KREFMAG=10.052|KREFERR= 0.003,0,1.120,Z,16.105,15.515,,PNV J17261813-3809354,VVS,STD,,,,
2460374.890984,12.759,0.009,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.744|CMAGINS=16.115|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.519|KREFMAG=10.052|KREFERR= 0.003,0,1.120,Z,16.115,15.519,,PNV J17261813-3809354,VVS,STD,,,,
2460374.891146,8.587,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.612|CMAGINS=17.374|CREFMAG= 8.349|CREFERR= 0.006|KMAGINS=16.450|KREFMAG= 7.750|KREFERR= 0.006,0,1.119,Z,17.374,16.450,,PNV J17261813-3809354,VVS,STD,,,,
2460374.891215,8.583,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.610|CMAGINS=17.376|CREFMAG= 8.349|CREFERR= 0.006|KMAGINS=16.452|KREFMAG= 7.750|KREFERR= 0.006,0,1.119,Z,17.376,16.452,,PNV J17261813-3809354,VVS,STD,,,,
2460375.30208,11.2,,,Vis.,PEX,,108,115,X35942PD,,,,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460375.812,10.4,,,Vis.,AAX,K,103,106,X35985BD,TYC,,,Z,,,,V1723 SCO,NEOA-JBS,STD,,,,
2460375.88793,10.801,0.087,,V,LBEC,,ENSEMBLE,,X35918AH,W88|VMAGINS=-8.805,0,1.090,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460375.88861,8.729,0.115,,R,LBEC,,ENSEMBLE,,X35918AH,W88|VMAGINS=-10.857,0,1.088,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460375.88906,7.766,0.307,,I,LBEC,,ENSEMBLE,,X35918AH,W88|VMAGINS=-10.718,0,1.087,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460375.890289,6.884,0.012,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.379|CMAGINS=18.850|CREFMAG= 7.355|CREFERR= 0.014|KMAGINS=17.785|KREFMAG= 6.488|KREFERR= 0.011,0,1.115,Z,18.850,17.785,,PNV J17261813-3809354,VVS,STD,,,,
2460375.890370,6.893,0.013,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.373|CMAGINS=18.834|CREFMAG= 7.355|CREFERR= 0.014|KMAGINS=17.796|KREFMAG= 6.488|KREFERR= 0.012,0,1.115,Z,18.834,17.796,,PNV J17261813-3809354,VVS,STD,,,,
2460375.890475,11.545,0.016,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.416|CMAGINS=17.295|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.514|KREFMAG= 9.116|KREFERR= 0.006,0,1.114,Z,17.295,16.514,,PNV J17261813-3809354,VVS,STD,,,,
2460375.890556,11.492,0.015,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.374|CMAGINS=17.306|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.514|KREFMAG= 9.116|KREFERR= 0.006,0,1.114,Z,17.306,16.514,,PNV J17261813-3809354,VVS,STD,,,,
2460375.890706,12.735,0.009,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.684|CMAGINS=16.078|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.489|KREFMAG=10.052|KREFERR= 0.003,0,1.114,Z,16.078,15.489,,PNV J17261813-3809354,VVS,STD,,,,
2460375.890868,12.722,0.009,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.674|CMAGINS=16.081|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.486|KREFMAG=10.052|KREFERR= 0.003,0,1.113,Z,16.081,15.486,,PNV J17261813-3809354,VVS,STD,,,,
2460375.891019,8.637,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.632|CMAGINS=17.344|CREFMAG= 8.349|CREFERR= 0.006|KMAGINS=16.437|KREFMAG= 7.750|KREFERR= 0.006,0,1.113,Z,17.344,16.437,,PNV J17261813-3809354,VVS,STD,,,,
2460375.891088,8.640,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.633|CMAGINS=17.342|CREFMAG= 8.349|CREFERR= 0.006|KMAGINS=16.436|KREFMAG= 7.750|KREFERR= 0.006,0,1.113,Z,17.342,16.436,,PNV J17261813-3809354,VVS,STD,,,,
2460376.30556,11.0,,,Vis.,PEX,,108,115,X35942PD,,,,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460376.8125,11.095,0.016,,TG,PYG,,115,,AAVSO X35918BG,SLOOH CHILE,0,,Z,11.5,,,V1723 SCO,BAA-VSS,STD,,,,
2460376.812500,11.0950,0.016,,TG,PYG,,,,AAVSO X35918BG,Slooh Chile 2; CDK 17 on Paramount ME,,,Z,,,,V1723 Sco,BAA-VSS,STD,,,,BAAVSS
2460376.891030,6.986,0.013,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.468|CMAGINS=18.837|CREFMAG= 7.355|CREFERR= 0.014|KMAGINS=17.791|KREFMAG= 6.488|KREFERR= 0.011,0,1.107,Z,18.837,17.791,,PNV J17261813-3809354,VVS,STD,,,,
2460376.891111,6.964,0.013,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.450|CMAGINS=18.841|CREFMAG= 7.355|CREFERR= 0.014|KMAGINS=17.795|KREFMAG= 6.488|KREFERR= 0.011,0,1.107,Z,18.841,17.795,,PNV J17261813-3809354,VVS,STD,,,,
2460376.891215,11.662,0.017,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.533|CMAGINS=17.295|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.522|KREFMAG= 9.116|KREFERR= 0.006,0,1.106,Z,17.295,16.522,,PNV J17261813-3809354,VVS,STD,,,,
2460376.891285,11.675,0.018,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.542|CMAGINS=17.290|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.517|KREFMAG= 9.116|KREFERR= 0.006,0,1.106,Z,17.290,16.517,,PNV J17261813-3809354,VVS,STD,,,,
2460376.891435,12.880,0.010,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.829|CMAGINS=16.077|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.533|KREFMAG=10.052|KREFERR= 0.003,0,1.106,Z,16.077,15.533,,PNV J17261813-3809354,VVS,STD,,,,
2460376.89144,10.876,0.032,,V,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-8.789,0,1.076,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460376.891609,12.888,0.010,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.837|CMAGINS=16.078|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.507|KREFMAG=10.052|KREFERR= 0.003,0,1.105,Z,16.078,15.507,,PNV J17261813-3809354,VVS,STD,,,,
2460376.891759,8.708,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.695|CMAGINS=17.336|CREFMAG= 8.349|CREFERR= 0.006|KMAGINS=16.442|KREFMAG= 7.750|KREFERR= 0.006,0,1.105,Z,17.336,16.442,,PNV J17261813-3809354,VVS,STD,,,,
2460376.891829,8.712,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.699|CMAGINS=17.336|CREFMAG= 8.349|CREFERR= 0.006|KMAGINS=16.426|KREFMAG= 7.750|KREFERR= 0.006,0,1.105,Z,17.336,16.426,,PNV J17261813-3809354,VVS,STD,,,,
2460376.89209,8.780,0.141,,R,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-10.647,0,1.074,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460376.89255,7.643,0.322,,I,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-10.814,0,1.073,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460377.138445,10.81,0.02,,V,NLX,WL,Ensemble,127,X36229AEA,PSF removal of nearby star. Mag ave 3 measures,0,2.18,Z,,12.78,,V1723 Sco,AAVSO,STD,,,,
2460377.141391,11.87,0.02,,B,NLX,,Ensemble,127,X36229AEA,Mag ave 3 measures. PSF removal of nearby star,0,2.18,Z,,13.30,,V1723 Sco,AAVSO,STD,,,,
2460377.27334,11.929,0.006,,B,PEX,,000-BPV-402,000-BPV-401,X35907J,|CDEC=-38.15503|CMAGINS=-8.613|CRA=261.52763|CREFERR=0.104|CREFMAG=12.104|CX=1.5424|KDEC=-38.10998|KMAGINS=-8.070|KMAGSTD=12.647|KMAGTRAN=12.642|KRA=261.55703|KREFERR=0.099|KREFMAG=12.652|KX=1.5434|OBSERVAT=PERTH OBSERVATORY|TAVER=2.60|TB_BV=0.0590|TB_BVERR=0.0330|VERR=0.006|VMAGINS=-8.812|VMAGSTD=11.905|VX=1.5435,1,1.538,Z,-8.613,-8.070,,V1723 SCO,AAVSO,STD,101,,,
2460377.27398,10.943,0.003,,V,PEX,,000-BPV-402,000-BPV-401,X35907J,|CDEC=-38.15503|CMAGINS=-9.507|CRA=261.52763|CREFERR=0.021|CREFMAG=11.521|CX=1.5368|KDEC=-38.10998|KMAGINS=-8.883|KMAGSTD=12.145|KMAGTRAN=12.147|KRA=261.55703|KREFERR=0.044|KREFMAG=12.141|KX=1.5378|OBSERVAT=PERTH OBSERVATORY|TAVER=2.60|TV_BV=-0.0250|TV_BVERR=0.0210|VERR=0.003|VMAGINS=-10.075|VMAGSTD=10.953|VX=1.5379,1,1.532,Z,-9.507,-8.883,,V1723 SCO,AAVSO,STD,101,,,
2460377.27449,8.687,0.004,,R,PEX,,000-BPV-402,000-BPV-401,X35907J,|CDEC=-38.15503|CMAGINS=-9.560|CRA=261.52763|CREFERR=0.222|CREFMAG=10.996|CX=1.5324|KDEC=-38.10998|KMAGINS=-8.880|KMAGSTD=11.676|KMAGTRAN=11.671|KRA=261.55703|KREFERR=0.219|KREFMAG=11.677|KX=1.5334|OBSERVAT=PERTH OBSERVATORY|TAVER=2.60|TR_VI=0.0250|TR_VIERR=0.0840|VERR=0.004|VMAGINS=-11.925|VMAGSTD=8.631|VX=1.5335,1,1.527,Z,-9.560,-8.880,,V1723 SCO,AAVSO,STD,101,,,
2460377.27495,7.704,0.012,,I,PEX,,000-BPV-402,000-BPV-401,X35907J,|CDEC=-38.15503|CMAGINS=-8.239|CRA=261.52763|CREFERR=0.301|CREFMAG=10.506|CX=1.5285|KDEC=-38.10998|KMAGINS=-7.435|KMAGSTD=11.310|KMAGTRAN=11.313|KRA=261.55703|KREFERR=0.295|KREFMAG=11.243|KX=1.5295|OBSERVAT=PERTH OBSERVATORY|TAVER=2.60|TI_VI=-0.0140|TI_VIERR=0.0310|VERR=0.012|VMAGINS=-11.010|VMAGSTD=7.735|VX=1.5296,1,1.523,Z,-8.239,-7.435,,V1723 SCO,AAVSO,STD,101,,,
2460377.27576,11.897,0.006,,B,YBA,,121,115,X35973FN,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.10976|CMAGINS=-7.710|CRA=261.55666|CREFERR=0.099|CREFMAG=12.652|KDEC=-38.15485|KMAGINS=-8.276|KMAGSTD=12.087|KRA=261.52723|KREFERR=0.104|KREFMAG=12.104|VMAGINS=-8.465,0,1.518,Z,-7.710,-8.276,,V1723 SCO,AAVSO,STD,,,,
2460377.27626,10.921,0.006,,V,YBA,,121,115,X35973FO,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.10983|CMAGINS=-8.523|CRA=261.5564|CREFERR=0.044|CREFMAG=12.141|KDEC=-38.15498|KMAGINS=-9.169|KMAGSTD=11.496|KRA=261.52716|KREFERR=0.021|KREFMAG=11.521|VMAGINS=-9.743,0,1.512,Z,-8.523,-9.169,,V1723 SCO,AAVSO,STD,,,,
2460377.27669,8.791,0.003,,R,YBA,,111A,115A_1,240312,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.21743|CMAGINS=-9.862|CRA=261.62659|CREFERR=0.165|CREFMAG=10.482|KDEC=-38.19731|KMAGINS=-9.275|KMAGSTD=11.069|KRA=261.58204|KREFERR=0.241|KREFMAG=10.901|VMAGINS=-11.553,0,1.509,Z,-9.862,-9.275,,V1723 SCO,AAVSO,STD,,,,
2460377.30139,11.1,,,Vis.,PEX,,108,115,X35942PD,,,,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460377.891736,7.005,0.013,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.499|CMAGINS=18.849|CREFMAG= 7.355|CREFERR= 0.014|KMAGINS=17.786|KREFMAG= 6.488|KREFERR= 0.011,0,1.099,Z,18.849,17.786,,PNV J17261813-3809354,VVS,STD,,,,
2460377.891817,7.028,0.013,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.511|CMAGINS=18.838|CREFMAG= 7.355|CREFERR= 0.014|KMAGINS=17.798|KREFMAG= 6.488|KREFERR= 0.012,0,1.099,Z,18.838,17.798,,PNV J17261813-3809354,VVS,STD,,,,
2460377.89184,10.905,0.087,,V,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-8.806,0,1.069,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460377.891921,11.732,0.019,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.614|CMAGINS=17.306|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.524|KREFMAG= 9.116|KREFERR= 0.006,0,1.099,Z,17.306,16.524,,PNV J17261813-3809354,VVS,STD,,,,
2460377.891991,11.746,0.018,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.609|CMAGINS=17.286|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.496|KREFMAG= 9.116|KREFERR= 0.006,0,1.099,Z,17.286,16.496,,PNV J17261813-3809354,VVS,STD,,,,
2460377.892153,12.927,0.010,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.865|CMAGINS=16.067|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.477|KREFMAG=10.052|KREFERR= 0.003,0,1.098,Z,16.067,15.477,,PNV J17261813-3809354,VVS,STD,,,,
2460377.892315,12.925,0.010,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.866|CMAGINS=16.071|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.479|KREFMAG=10.052|KREFERR= 0.003,0,1.098,Z,16.071,15.479,,PNV J17261813-3809354,VVS,STD,,,,
2460377.892465,8.761,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.744|CMAGINS=17.333|CREFMAG= 8.349|CREFERR= 0.006|KMAGINS=16.438|KREFMAG= 7.750|KREFERR= 0.006,0,1.098,Z,17.333,16.438,,PNV J17261813-3809354,VVS,STD,,,,
2460377.89253,8.795,0.137,,R,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-10.810,0,1.068,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460377.892535,8.748,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.748|CMAGINS=17.348|CREFMAG= 8.349|CREFERR= 0.006|KMAGINS=16.427|KREFMAG= 7.750|KREFERR= 0.006,0,1.098,Z,17.348,16.427,,PNV J17261813-3809354,VVS,STD,,,,
2460377.89299,7.879,0.301,,I,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-10.622,0,1.067,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460378.30764,11.0,,,Vis.,PEX,,108,115,X35942PD,,,,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460378.89160,10.971,0.040,,V,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-8.808,0,1.065,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460378.891690,7.097,0.013,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.599|CMAGINS=18.857|CREFMAG= 7.355|CREFERR= 0.015|KMAGINS=17.800|KREFMAG= 6.488|KREFERR= 0.012,0,1.094,Z,18.857,17.800,,PNV J17261813-3809354,VVS,STD,,,,
2460378.891771,7.090,0.013,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.603|CMAGINS=18.867|CREFMAG= 7.355|CREFERR= 0.015|KMAGINS=17.824|KREFMAG= 6.488|KREFERR= 0.012,0,1.094,Z,18.867,17.824,,PNV J17261813-3809354,VVS,STD,,,,
2460378.891875,11.791,0.019,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.673|CMAGINS=17.305|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.516|KREFMAG= 9.116|KREFERR= 0.006,0,1.093,Z,17.305,16.516,,PNV J17261813-3809354,VVS,STD,,,,
2460378.891956,11.723,0.018,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.647|CMAGINS=17.348|CREFMAG= 9.424|CREFERR= 0.006|KMAGINS=16.559|KREFMAG= 9.116|KREFERR= 0.006,0,1.093,Z,17.348,16.559,,PNV J17261813-3809354,VVS,STD,,,,
2460378.892106,13.005,0.012,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=18.982|CMAGINS=16.106|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.501|KREFMAG=10.052|KREFERR= 0.003,0,1.093,Z,16.106,15.501,,PNV J17261813-3809354,VVS,STD,,,,
2460378.892269,13.017,0.011,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.033|CMAGINS=16.145|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.567|KREFMAG=10.052|KREFERR= 0.003,0,1.093,Z,16.145,15.567,,PNV J17261813-3809354,VVS,STD,,,,
2460378.89227,8.862,0.161,,R,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-10.824,0,1.063,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460378.892419,8.783,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.855|CMAGINS=17.421|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.499|KREFMAG= 7.750|KREFERR= 0.006,0,1.092,Z,17.421,16.499,,PNV J17261813-3809354,VVS,STD,,,,
2460378.892500,8.795,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=17.848|CMAGINS=17.401|CREFMAG= 8.349|CREFERR= 0.006|KMAGINS=16.480|KREFMAG= 7.750|KREFERR= 0.006,0,1.092,Z,17.401,16.480,,PNV J17261813-3809354,VVS,STD,,,,
2460378.89273,7.832,0.316,,I,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-10.694,0,1.062,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460379.17322,10.99,0.02,,V,NLX,,Ensemble,127,X36229AEA,PSF removal applied to nearby bright star. Mag ave 3 measures,0,1.63,Z,,12.76,,V1723 Sco,AAVSO,STD,,,,
2460379.17613,12.02,0.02,,B,NLX,,Ensemble,127,X36229AEA,PSF star removal applied to bright nearby star. Mag ave 3 measures,0,1.60,Z,,13.28,,V1723 Sco,AAVSO,STD,,,,
2460379.23699,12.067,0.007,,B,PEX,,000-BPV-402,000-BPV-401,X35907J,|CDEC=-38.15503|CMAGINS=-8.522|CRA=261.52763|CREFERR=0.104|CREFMAG=12.104|CX=1.8877|KDEC=-38.10998|KMAGINS=-7.998|KMAGSTD=12.628|KMAGTRAN=12.622|KRA=261.55703|KREFERR=0.099|KREFMAG=12.652|KX=1.8896|OBSERVAT=PERTH OBSERVATORY|TAVER=2.60|TB_BV=0.0590|TB_BVERR=0.0330|VERR=0.007|VMAGINS=-8.583|VMAGSTD=12.043|VX=1.8895,1,1.881,Z,-8.522,-7.998,,V1723 SCO,AAVSO,STD,101,,,
